x,y,foregroundColor,backgroundColor,character
120,30,#D4A198,reset,█
121,30,#D4AD50,reset,█
122,30,#D4B908,reset,█
123,30,#D4C4C0,reset,█
124,30,#D4D078,reset,█
125,30,#D4DC30,reset,█
126,30,#D4E7E8,reset,█
127,30,#D4F3A0,reset,█
128,30,#D4FF58,reset,█
129,30,#D50B10,reset,█
130,30,#D516C8,reset,█
131,30,#D52280,reset,█
132,30,#D52E38,reset,█
133,30,#D539F0,reset,█
134,30,#D545A8,reset,█
135,30,#D55160,reset,█
136,30,#D55D18,reset,█
137,30,#D568D0,reset,█
138,30,#D57488,reset,█
139,30,#D58040,reset,█
140,30,#D58BF8,reset,█
141,30,#D597B0,reset,█
142,30,#D5A368,reset,█
143,30,#D5AF20,reset,█
144,30,#D5BAD8,reset,█
145,30,#D5C690,reset,█
146,30,#D5D248,reset,█
147,30,#D5DE00,reset,█
148,30,#D5E9B8,reset,█
149,30,#D5F570,reset,█
150,30,#D60128,reset,█
151,30,#D60CE0,reset,█
152,30,#D61898,reset,█
153,30,#D62450,reset,█
154,30,#D63008,reset,█
155,30,#D63BC0,reset,█
156,30,#D64778,reset,█
157,30,#D65330,reset,█
158,30,#D65EE8,reset,█
159,30,#D66AA0,reset,█
160,30,#D67658,reset,█
161,30,#D68210,reset,█
162,30,#D68DC8,reset,█
163,30,#D69980,reset,█
164,30,#D6A538,reset,█
165,30,#D6B0F0,reset,█
166,30,#D6BCA8,reset,█
167,30,#D6C860,reset,█
168,30,#D6D418,reset,█
169,30,#D6DFD0,reset,█
170,30,#D6EB88,reset,█
171,30,#D6F740,reset,█
172,30,#D702F8,reset,█
173,30,#D70EB0,reset,█
174,30,#D71A68,reset,█
175,30,#D72620,reset,█
176,30,#D731D8,reset,█
177,30,#D73D90,reset,█
178,30,#D74948,reset,█
179,30,#D75500,reset,█
180,30,#D760B8,reset,█
0,31,#D76C70,reset,█
1,31,#D77828,reset,█
2,31,#D783E0,reset,█
3,31,#D78F98,reset,█
4,31,#D79B50,reset,█
5,31,#D7A708,reset,█
6,31,#D7B2C0,reset,█
7,31,#D7BE78,reset,█
8,31,#D7CA30,reset,█
9,31,#D7D5E8,reset,█
10,31,#D7E1A0,reset,█
11,31,#D7ED58,reset,█
12,31,#D7F910,reset,█
13,31,#D804C8,reset,█
14,31,#D81080,reset,█
15,31,#D81C38,reset,█
16,31,#D827F0,reset,█
17,31,#D833A8,reset,█
18,31,#D83F60,reset,█
19,31,#D84B18,reset,█
20,31,#D856D0,reset,█
21,31,#D86288,reset,█
22,31,#D86E40,reset,█
23,31,#D879F8,reset,█
24,31,#D885B0,reset,█
25,31,#D89168,reset,█
26,31,#D89D20,reset,█
27,31,#D8A8D8,reset,█
28,31,#D8B490,reset,█
29,31,#D8C048,reset,█
30,31,#D8CC00,reset,█
31,31,#D8D7B8,reset,█
32,31,#D8E370,reset,█
33,31,#D8EF28,reset,█
34,31,#D8FAE0,reset,█
35,31,#D90698,reset,█
36,31,#D91250,reset,█
37,31,#D91E08,reset,█
38,31,#D929C0,reset,█
39,31,#D93578,reset,█
40,31,#D94130,reset,█
41,31,#D94CE8,reset,█
42,31,#D958A0,reset,█
43,31,#D96458,reset,█
44,31,#D97010,reset,█
45,31,#D97BC8,reset,█
46,31,#D98780,reset,█
47,31,#D99338,reset,█
48,31,#D99EF0,reset,█
49,31,#D9AAA8,reset,█
50,31,#D9B660,reset,█
51,31,#D9C218,reset,█
52,31,#D9CDD0,reset,█
53,31,#D9D988,reset,█
54,31,#D9E540,reset,█
55,31,#D9F0F8,reset,█
56,31,#D9FCB0,reset,█
57,31,#DA0868,reset,█
58,31,#DA1420,reset,█
59,31,#DA1FD8,reset,█
60,31,#DA2B90,reset,█
61,31,#DA3748,reset,█
62,31,#DA4300,reset,█
63,31,#DA4EB8,reset,█
64,31,#DA5A70,reset,█
65,31,#DA6628,reset,█
66,31,#DA71E0,reset,█
67,31,#DA7D98,reset,█
68,31,#DA8950,reset,█
69,31,#DA9508,reset,█
70,31,#DAA0C0,reset,█
71,31,#DAAC78,reset,█
72,31,#DAB830,reset,█
73,31,#DAC3E8,reset,█
74,31,#DACFA0,reset,█
75,31,#DADB58,reset,█
76,31,#DAE710,reset,█
77,31,#DAF2C8,reset,█
78,31,#DAFE80,reset,█
79,31,#DB0A38,reset,█
80,31,#DB15F0,reset,█
81,31,#DB21A8,reset,█
82,31,#DB2D60,reset,█
83,31,#DB3918,reset,█
84,31,#DB44D0,reset,█
85,31,#DB5088,reset,█
86,31,#DB5C40,reset,█
87,31,#DB67F8,reset,█
88,31,#DB73B0,reset,█
89,31,#DB7F68,reset,█
90,31,#DB8B20,reset,█
91,31,#DB96D8,reset,█
92,31,#DBA290,reset,█
93,31,#DBAE48,reset,█
94,31,#DBBA00,reset,█
95,31,#DBC5B8,reset,█
96,31,#DBD170,reset,█
97,31,#DBDD28,reset,█
98,31,#DBE8E0,reset,█
99,31,#DBF498,reset,█
100,31,#DC0050,reset,█
101,31,#DC0C08,reset,█
102,31,#DC17C0,reset,█
103,31,#DC2378,reset,█
104,31,#DC2F30,reset,█
105,31,#DC3AE8,reset,█
106,31,#DC46A0,reset,█
107,31,#DC5258,reset,█
108,31,#DC5E10,reset,█
109,31,#DC69C8,reset,█
110,31,#DC7580,reset,█
111,31,#DC8138,reset,█
112,31,#DC8CF0,reset,█
113,31,#DC98A8,reset,█
114,31,#DCA460,reset,█
115,31,#DCB018,reset,█
116,31,#DCBBD0,reset,█
117,31,#DCC788,reset,█
118,31,#DCD340,reset,█
119,31,#DCDEF8,reset,█
120,31,#DCEAB0,reset,█
121,31,#DCF668,reset,█
122,31,#DD0220,reset,█
123,31,#DD0DD8,reset,█
124,31,#DD1990,reset,█
125,31,#DD2548,reset,█
126,31,#DD3100,reset,█
127,31,#DD3CB8,reset,█
128,31,#DD4870,reset,█
129,31,#DD5428,reset,█
130,31,#DD5FE0,reset,█
131,31,#DD6B98,reset,█
132,31,#DD7750,reset,█
133,31,#DD8308,reset,█
134,31,#DD8EC0,reset,█
135,31,#DD9A78,reset,█
136,31,#DDA630,reset,█
137,31,#DDB1E8,reset,█
138,31,#DDBDA0,reset,█
139,31,#DDC958,reset,█
140,31,#DDD510,reset,█
141,31,#DDE0C8,reset,█
142,31,#DDEC80,reset,█
143,31,#DDF838,reset,█
144,31,#DE03F0,reset,█
145,31,#DE0FA8,reset,█
146,31,#DE1B60,reset,█
147,31,#DE2718,reset,█
148,31,#DE32D0,reset,█
149,31,#DE3E88,reset,█
150,31,#DE4A40,reset,█
151,31,#DE55F8,reset,█
152,31,#DE61B0,reset,█
153,31,#DE6D68,reset,█
154,31,#DE7920,reset,█
155,31,#DE84D8,reset,█
156,31,#DE9090,reset,█
157,31,#DE9C48,reset,█
158,31,#DEA800,reset,█
159,31,#DEB3B8,reset,█
160,31,#DEBF70,reset,█
161,31,#DECB28,reset,█
162,31,#DED6E0,reset,█
163,31,#DEE298,reset,█
164,31,#DEEE50,reset,█
165,31,#DEFA08,reset,█
166,31,#DF05C0,reset,█
167,31,#DF1178,reset,█
168,31,#DF1D30,reset,█
169,31,#DF28E8,reset,█
170,31,#DF34A0,reset,█
171,31,#DF4058,reset,█
172,31,#DF4C10,reset,█
173,31,#DF57C8,reset,█
174,31,#DF6380,reset,█
175,31,#DF6F38,reset,█
176,31,#DF7AF0,reset,█
177,31,#DF86A8,reset,█
178,31,#DF9260,reset,█
179,31,#DF9E18,reset,█
180,31,#DFA9D0,reset,█
0,32,#DFB588,reset,█
1,32,#DFC140,reset,█
2,32,#DFCCF8,reset,█
3,32,#DFD8B0,reset,█
4,32,#DFE468,reset,█
5,32,#DFF020,reset,█
6,32,#DFFBD8,reset,█
7,32,#E00790,reset,█
8,32,#E01348,reset,█
9,32,#E01F00,reset,█
10,32,#E02AB8,reset,█
11,32,#E03670,reset,█
12,32,#E04228,reset,█
13,32,#E04DE0,reset,█
14,32,#E05998,reset,█
15,32,#E06550,reset,█
16,32,#E07108,reset,█
17,32,#E07CC0,reset,█
18,32,#E08878,reset,█
19,32,#E09430,reset,█
20,32,#E09FE8,reset,█
21,32,#E0ABA0,reset,█
22,32,#E0B758,reset,█
23,32,#E0C310,reset,█
24,32,#E0CEC8,reset,█
25,32,#E0DA80,reset,█
26,32,#E0E638,reset,█
27,32,#E0F1F0,reset,█
28,32,#E0FDA8,reset,█
29,32,#E10960,reset,█
30,32,#E11518,reset,█
31,32,#E120D0,reset,█
32,32,#E12C88,reset,█
33,32,#E13840,reset,█
34,32,#E143F8,reset,█
35,32,#E14FB0,reset,█
36,32,#E15B68,reset,█
37,32,#E16720,reset,█
38,32,#E172D8,reset,█
39,32,#E17E90,reset,█
40,32,#E18A48,reset,█
41,32,#E19600,reset,█
42,32,#E1A1B8,reset,█
43,32,#E1AD70,reset,█
44,32,#E1B928,reset,█
45,32,#E1C4E0,reset,█
46,32,#E1D098,reset,█
47,32,#E1DC50,reset,█
48,32,#E1E808,reset,█
49,32,#E1F3C0,reset,█
50,32,#E1FF78,reset,█
51,32,#E20B30,reset,█
52,32,#E216E8,reset,█
53,32,#E222A0,reset,█
54,32,#E22E58,reset,█
55,32,#E23A10,reset,█
56,32,#E245C8,reset,█
57,32,#E25180,reset,█
58,32,#E25D38,reset,█
59,32,#E268F0,reset,█
60,32,#E274A8,reset,█
61,32,#E28060,reset,█
62,32,#E28C18,reset,█
63,32,#E297D0,reset,█
64,32,#E2A388,reset,█
65,32,#E2AF40,reset,█
66,32,#E2BAF8,reset,█
67,32,#E2C6B0,reset,█
68,32,#E2D268,reset,█
69,32,#E2DE20,reset,█
70,32,#E2E9D8,reset,█
71,32,#E2F590,reset,█
72,32,#E30148,reset,█
73,32,#E30D00,reset,█
74,32,#E318B8,reset,█
75,32,#E32470,reset,█
76,32,#E33028,reset,█
77,32,#E33BE0,reset,█
78,32,#E34798,reset,█
79,32,#E35350,reset,█
80,32,#E35F08,reset,█
81,32,#E36AC0,reset,█
82,32,#E37678,reset,█
83,32,#E38230,reset,█
84,32,#E38DE8,reset,█
85,32,#E399A0,reset,█
86,32,#E3A558,reset,█
87,32,#E3B110,reset,█
88,32,#E3BCC8,reset,█
89,32,#E3C880,reset,█
90,32,#E3D438,reset,█
91,32,#E3DFF0,reset,█
92,32,#E3EBA8,reset,█
93,32,#E3F760,reset,█
94,32,#E40318,reset,█
95,32,#E40ED0,reset,█
96,32,#E41A88,reset,█
97,32,#E42640,reset,█
98,32,#E431F8,reset,█
99,32,#E43DB0,reset,█
100,32,#E44968,reset,█
101,32,#E45520,reset,█
102,32,#E460D8,reset,█
103,32,#E46C90,reset,█
104,32,#E47848,reset,█
105,32,#E48400,reset,█
106,32,#E48FB8,reset,█
107,32,#E49B70,reset,█
108,32,#E4A728,reset,█
109,32,#E4B2E0,reset,█
110,32,#E4BE98,reset,█
111,32,#E4CA50,reset,█
112,32,#E4D608,reset,█
113,32,#E4E1C0,reset,█
114,32,#E4ED78,reset,█
115,32,#E4F930,reset,█
116,32,#E504E8,reset,█
117,32,#E510A0,reset,█
118,32,#E51C58,reset,█
119,32,#E52810,reset,█
120,32,#E533C8,reset,█
121,32,#E53F80,reset,█
122,32,#E54B38,reset,█
123,32,#E556F0,reset,█
124,32,#E562A8,reset,█
125,32,#E56E60,reset,█
126,32,#E57A18,reset,█
127,32,#E585D0,reset,█
128,32,#E59188,reset,█
129,32,#E59D40,reset,█
130,32,#E5A8F8,reset,█
131,32,#E5B4B0,reset,█
132,32,#E5C068,reset,█
133,32,#E5CC20,reset,█
134,32,#E5D7D8,reset,█
135,32,#E5E390,reset,█
136,32,#E5EF48,reset,█
137,32,#E5FB00,reset,█
138,32,#E606B8,reset,█
139,32,#E61270,reset,█
140,32,#E61E28,reset,█
141,32,#E629E0,reset,█
142,32,#E63598,reset,█
143,32,#E64150,reset,█
144,32,#E64D08,reset,█
145,32,#E658C0,reset,█
146,32,#E66478,reset,█
147,32,#E67030,reset,█
148,32,#E67BE8,reset,█
149,32,#E687A0,reset,█
150,32,#E69358,reset,█
151,32,#E69F10,reset,█
152,32,#E6AAC8,reset,█
153,32,#E6B680,reset,█
154,32,#E6C238,reset,█
155,32,#E6CDF0,reset,█
156,32,#E6D9A8,reset,█
157,32,#E6E560,reset,█
158,32,#E6F118,reset,█
159,32,#E6FCD0,reset,█
160,32,#E70888,reset,█
161,32,#E71440,reset,█
162,32,#E71FF8,reset,█
163,32,#E72BB0,reset,█
164,32,#E73768,reset,█
165,32,#E74320,reset,█
166,32,#E74ED8,reset,█
167,32,#E75A90,reset,█
168,32,#E76648,reset,█
169,32,#E77200,reset,█
170,32,#E77DB8,reset,█
171,32,#E78970,reset,█
172,32,#E79528,reset,█
173,32,#E7A0E0,reset,█
174,32,#E7AC98,reset,█
175,32,#E7B850,reset,█
176,32,#E7C408,reset,█
177,32,#E7CFC0,reset,█
178,32,#E7DB78,reset,█
179,32,#E7E730,reset,█
180,32,#E7F2E8,reset,█
0,33,#E7FEA0,reset,█
1,33,#E80A58,reset,█
2,33,#E81610,reset,█
3,33,#E821C8,reset,█
4,33,#E82D80,reset,█
5,33,#E83938,reset,█
6,33,#E844F0,reset,█
7,33,#E850A8,reset,█
8,33,#E85C60,reset,█
9,33,#E86818,reset,█
10,33,#E873D0,reset,█
11,33,#E87F88,reset,█
12,33,#E88B40,reset,█
13,33,#E896F8,reset,█
14,33,#E8A2B0,reset,█
15,33,#E8AE68,reset,█
16,33,#E8BA20,reset,█
17,33,#E8C5D8,reset,█
18,33,#E8D190,reset,█
19,33,#E8DD48,reset,█
20,33,#E8E900,reset,█
21,33,#E8F4B8,reset,█
22,33,#E90070,reset,█
23,33,#E90C28,reset,█
24,33,#E917E0,reset,█
25,33,#E92398,reset,█
26,33,#E92F50,reset,█
27,33,#E93B08,reset,█
28,33,#E946C0,reset,█
29,33,#E95278,reset,█
30,33,#E95E30,reset,█
31,33,#E969E8,reset,█
32,33,#E975A0,reset,█
33,33,#E98158,reset,█
34,33,#E98D10,reset,█
35,33,#E998C8,reset,█
36,33,#E9A480,reset,█
37,33,#E9B038,reset,█
38,33,#E9BBF0,reset,█
39,33,#E9C7A8,reset,█
40,33,#E9D360,reset,█
41,33,#E9DF18,reset,█
42,33,#E9EAD0,reset,█
43,33,#E9F688,reset,█
44,33,#EA0240,reset,█
45,33,#EA0DF8,reset,█
46,33,#EA19B0,reset,█
47,33,#EA2568,reset,█
48,33,#EA3120,reset,█
49,33,#EA3CD8,reset,█
50,33,#EA4890,reset,█
51,33,#EA5448,reset,█
52,33,#EA6000,reset,█
53,33,#EA6BB8,reset,█
54,33,#EA7770,reset,█
55,33,#EA8328,reset,█
56,33,#EA8EE0,reset,█
57,33,#EA9A98,reset,█
58,33,#EAA650,reset,█
59,33,#EAB208,reset,█
60,33,#EABDC0,reset,█
61,33,#EAC978,reset,█
62,33,#EAD530,reset,█
63,33,#EAE0E8,reset,█
64,33,#EAECA0,reset,█
65,33,#EAF858,reset,█
66,33,#EB0410,reset,█
67,33,#EB0FC8,reset,█
68,33,#EB1B80,reset,█
69,33,#EB2738,reset,█
70,33,#EB32F0,reset,█
71,33,#EB3EA8,reset,█
72,33,#EB4A60,reset,█
73,33,#EB5618,reset,█
74,33,#EB61D0,reset,█
75,33,#EB6D88,reset,█
76,33,#EB7940,reset,█
77,33,#EB84F8,reset,█
78,33,#EB90B0,reset,█
79,33,#EB9C68,reset,█
80,33,#EBA820,reset,█
81,33,#EBB3D8,reset,█
82,33,#EBBF90,reset,█
83,33,#EBCB48,reset,█
84,33,#EBD700,reset,█
85,33,#EBE2B8,reset,█
86,33,#EBEE70,reset,█
87,33,#EBFA28,reset,█
88,33,#EC05E0,reset,█
89,33,#EC1198,reset,█
90,33,#EC1D50,reset,█
91,33,#EC2908,reset,█
92,33,#EC34C0,reset,█
93,33,#EC4078,reset,█
94,33,#EC4C30,reset,█
95,33,#EC57E8,reset,█
96,33,#EC63A0,reset,█
97,33,#EC6F58,reset,█
98,33,#EC7B10,reset,█
99,33,#EC86C8,reset,█
100,33,#EC9280,reset,█
101,33,#EC9E38,reset,█
102,33,#ECA9F0,reset,█
103,33,#ECB5A8,reset,█
104,33,#ECC160,reset,█
105,33,#ECCD18,reset,█
106,33,#ECD8D0,reset,█
107,33,#ECE488,reset,█
108,33,#ECF040,reset,█
109,33,#ECFBF8,reset,█
110,33,#ED07B0,reset,█
111,33,#ED1368,reset,█
112,33,#ED1F20,reset,█
113,33,#ED2AD8,reset,█
114,33,#ED3690,reset,█
115,33,#ED4248,reset,█
116,33,#ED4E00,reset,█
117,33,#ED59B8,reset,█
118,33,#ED6570,reset,█
119,33,#ED7128,reset,█
120,33,#ED7CE0,reset,█
121,33,#ED8898,reset,█
122,33,#ED9450,reset,█
123,33,#EDA008,reset,█
124,33,#EDABC0,reset,█
125,33,#EDB778,reset,█
126,33,#EDC330,reset,█
127,33,#EDCEE8,reset,█
128,33,#EDDAA0,reset,█
129,33,#EDE658,reset,█
130,33,#EDF210,reset,█
131,33,#EDFDC8,reset,█
132,33,#EE0980,reset,█
133,33,#EE1538,reset,█
134,33,#EE20F0,reset,█
135,33,#EE2CA8,reset,█
136,33,#EE3860,reset,█
137,33,#EE4418,reset,█
138,33,#EE4FD0,reset,█
139,33,#EE5B88,reset,█
140,33,#EE6740,reset,█
141,33,#EE72F8,reset,█
142,33,#EE7EB0,reset,█
143,33,#EE8A68,reset,█
144,33,#EE9620,reset,█
145,33,#EEA1D8,reset,█
146,33,#EEAD90,reset,█
147,33,#EEB948,reset,█
148,33,#EEC500,reset,█
149,33,#EED0B8,reset,█
150,33,#EEDC70,reset,█
151,33,#EEE828,reset,█
152,33,#EEF3E0,reset,█
153,33,#EEFF98,reset,█
154,33,#EF0B50,reset,█
155,33,#EF1708,reset,█
156,33,#EF22C0,reset,█
157,33,#EF2E78,reset,█
158,33,#EF3A30,reset,█
159,33,#EF45E8,reset,█
160,33,#EF51A0,reset,█
161,33,#EF5D58,reset,█
162,33,#EF6910,reset,█
163,33,#EF74C8,reset,█
164,33,#EF8080,reset,█
165,33,#EF8C38,reset,█
166,33,#EF97F0,reset,█
167,33,#EFA3A8,reset,█
168,33,#EFAF60,reset,█
169,33,#EFBB18,reset,█
170,33,#EFC6D0,reset,█
171,33,#EFD288,reset,█
172,33,#EFDE40,reset,█
173,33,#EFE9F8,reset,█
174,33,#EFF5B0,reset,█
175,33,#F00168,reset,█
176,33,#F00D20,reset,█
177,33,#F018D8,reset,█
178,33,#F02490,reset,█
179,33,#F03048,reset,█
180,33,#F03C00,reset,█
0,34,#F047B8,reset,█
1,34,#F05370,reset,█
2,34,#F05F28,reset,█
3,34,#F06AE0,reset,█
4,34,#F07698,reset,█
5,34,#F08250,reset,█
6,34,#F08E08,reset,█
7,34,#F099C0,reset,█
8,34,#F0A578,reset,█
9,34,#F0B130,reset,█
10,34,#F0BCE8,reset,█
11,34,#F0C8A0,reset,█
12,34,#F0D458,reset,█
13,34,#F0E010,reset,█
14,34,#F0EBC8,reset,█
15,34,#F0F780,reset,█
16,34,#F10338,reset,█
17,34,#F10EF0,reset,█
18,34,#F11AA8,reset,█
19,34,#F12660,reset,█
20,34,#F13218,reset,█
21,34,#F13DD0,reset,█
22,34,#F14988,reset,█
23,34,#F15540,reset,█
24,34,#F160F8,reset,█
25,34,#F16CB0,reset,█
26,34,#F17868,reset,█
27,34,#F18420,reset,█
28,34,#F18FD8,reset,█
29,34,#F19B90,reset,█
30,34,#F1A748,reset,█
31,34,#F1B300,reset,█
32,34,#F1BEB8,reset,█
33,34,#F1CA70,reset,█
34,34,#F1D628,reset,█
35,34,#F1E1E0,reset,█
36,34,#F1ED98,reset,█
37,34,#F1F950,reset,█
38,34,#F20508,reset,█
39,34,#F210C0,reset,█
40,34,#F21C78,reset,█
41,34,#F22830,reset,█
42,34,#F233E8,reset,█
43,34,#F23FA0,reset,█
44,34,#F24B58,reset,█
45,34,#F25710,reset,█
46,34,#F262C8,reset,█
47,34,#F26E80,reset,█
48,34,#F27A38,reset,█
49,34,#F285F0,reset,█
50,34,#F291A8,reset,█
51,34,#F29D60,reset,█
52,34,#F2A918,reset,█
53,34,#F2B4D0,reset,█
54,34,#F2C088,reset,█
55,34,#F2CC40,reset,█
56,34,#F2D7F8,reset,█
57,34,#F2E3B0,reset,█
58,34,#F2EF68,reset,█
59,34,#F2FB20,reset,█
60,34,#F306D8,reset,█
61,34,#F31290,reset,█
62,34,#F31E48,reset,█
63,34,#F32A00,reset,█
64,34,#F335B8,reset,█
65,34,#F34170,reset,█
66,34,#F34D28,reset,█
67,34,#F358E0,reset,█
68,34,#F36498,reset,█
69,34,#F37050,reset,█
70,34,#F37C08,reset,█
71,34,#F387C0,reset,█
72,34,#F39378,reset,█
73,34,#F39F30,reset,█
74,34,#F3AAE8,reset,█
75,34,#F3B6A0,reset,█
76,34,#F3C258,reset,█
77,34,#F3CE10,reset,█
78,34,#F3D9C8,reset,█
79,34,#F3E580,reset,█
80,34,#F3F138,reset,█
81,34,#F3FCF0,reset,█
82,34,#F408A8,reset,█
83,34,#F41460,reset,█
84,34,#F42018,reset,█
85,34,#F42BD0,reset,█
86,34,#F43788,reset,█
87,34,#F44340,reset,█
88,34,#F44EF8,reset,█
89,34,#F45AB0,reset,█
90,34,#F46668,reset,█
91,34,#F47220,reset,█
92,34,#F47DD8,reset,█
93,34,#F48990,reset,█
94,34,#F49548,reset,█
95,34,#F4A100,reset,█
96,34,#F4ACB8,reset,█
97,34,#F4B870,reset,█
98,34,#F4C428,reset,█
99,34,#F4CFE0,reset,█
100,34,#F4DB98,reset,█
101,34,#F4E750,reset,█
102,34,#F4F308,reset,█
103,34,#F4FEC0,reset,█
104,34,#F50A78,reset,█
105,34,#F51630,reset,█
106,34,#F521E8,reset,█
107,34,#F52DA0,reset,█
108,34,#F53958,reset,█
109,34,#F54510,reset,█
110,34,#F550C8,reset,█
111,34,#F55C80,reset,█
112,34,#F56838,reset,█
113,34,#F573F0,reset,█
114,34,#F57FA8,reset,█
115,34,#F58B60,reset,█
116,34,#F59718,reset,█
117,34,#F5A2D0,reset,█
118,34,#F5AE88,reset,█
119,34,#F5BA40,reset,█
120,34,#F5C5F8,reset,█
121,34,#F5D1B0,reset,█
122,34,#F5DD68,reset,█
123,34,#F5E920,reset,█
124,34,#F5F4D8,reset,█
125,34,#F60090,reset,█
126,34,#F60C48,reset,█
127,34,#F61800,reset,█
128,34,#F623B8,reset,█
129,34,#F62F70,reset,█
130,34,#F63B28,reset,█
131,34,#F646E0,reset,█
132,34,#F65298,reset,█
133,34,#F65E50,reset,█
134,34,#F66A08,reset,█
135,34,#F675C0,reset,█
136,34,#F68178,reset,█
137,34,#F68D30,reset,█
138,34,#F698E8,reset,█
139,34,#F6A4A0,reset,█
140,34,#F6B058,reset,█
141,34,#F6BC10,reset,█
142,34,#F6C7C8,reset,█
143,34,#F6D380,reset,█
144,34,#F6DF38,reset,█
145,34,#F6EAF0,reset,█
146,34,#F6F6A8,reset,█
147,34,#F70260,reset,█
148,34,#F70E18,reset,█
149,34,#F719D0,reset,█
150,34,#F72588,reset,█
151,34,#F73140,reset,█
152,34,#F73CF8,reset,█
153,34,#F748B0,reset,█
154,34,#F75468,reset,█
155,34,#F76020,reset,█
156,34,#F76BD8,reset,█
157,34,#F77790,reset,█
158,34,#F78348,reset,█
159,34,#F78F00,reset,█
160,34,#F79AB8,reset,█
161,34,#F7A670,reset,█
162,34,#F7B228,reset,█
163,34,#F7BDE0,reset,█
164,34,#F7C998,reset,█
165,34,#F7D550,reset,█
166,34,#F7E108,reset,█
167,34,#F7ECC0,reset,█
168,34,#F7F878,reset,█
169,34,#F80430,reset,█
170,34,#F80FE8,reset,█
171,34,#F81BA0,reset,█
172,34,#F82758,reset,█
173,34,#F83310,reset,█
174,34,#F83EC8,reset,█
175,34,#F84A80,reset,█
176,34,#F85638,reset,█
177,34,#F861F0,reset,█
178,34,#F86DA8,reset,█
179,34,#F87960,reset,█
180,34,#F88518,reset,█
0,35,#F890D0,reset,█
1,35,#F89C88,reset,█
2,35,#F8A840,reset,█
3,35,#F8B3F8,reset,█
4,35,#F8BFB0,reset,█
5,35,#F8CB68,reset,█
6,35,#F8D720,reset,█
7,35,#F8E2D8,reset,█
8,35,#F8EE90,reset,█
9,35,#F8FA48,reset,█
10,35,#F90600,reset,█
11,35,#F911B8,reset,█
12,35,#F91D70,reset,█
13,35,#F92928,reset,█
14,35,#F934E0,reset,█
15,35,#F94098,reset,█
16,35,#F94C50,reset,█
17,35,#F95808,reset,█
18,35,#F963C0,reset,█
19,35,#F96F78,reset,█
20,35,#F97B30,reset,█
21,35,#F986E8,reset,█
22,35,#F992A0,reset,█
23,35,#F99E58,reset,█
24,35,#F9AA10,reset,█
25,35,#F9B5C8,reset,█
26,35,#F9C180,reset,█
27,35,#F9CD38,reset,█
28,35,#F9D8F0,reset,█
29,35,#F9E4A8,reset,█
30,35,#F9F060,reset,█
31,35,#F9FC18,reset,█
32,35,#FA07D0,reset,█
33,35,#FA1388,reset,█
34,35,#FA1F40,reset,█
35,35,#FA2AF8,reset,█
36,35,#FA36B0,reset,█
37,35,#FA4268,reset,█
38,35,#FA4E20,reset,█
39,35,#FA59D8,reset,█
40,35,#FA6590,reset,█
41,35,#FA7148,reset,█
42,35,#FA7D00,reset,█
43,35,#FA88B8,reset,█
44,35,#FA9470,reset,█
45,35,#FAA028,reset,█
46,35,#FAABE0,reset,█
47,35,#FAB798,reset,█
48,35,#FAC350,reset,█
49,35,#FACF08,reset,█
50,35,#FADAC0,reset,█
51,35,#FAE678,reset,█
52,35,#FAF230,reset,█
53,35,#FAFDE8,reset,█
54,35,#FB09A0,reset,█
55,35,#FB1558,reset,█
56,35,#FB2110,reset,█
57,35,#FB2CC8,reset,█
58,35,#FB3880,reset,█
59,35,#FB4438,reset,█
60,35,#FB4FF0,reset,█
61,35,#FB5BA8,reset,█
62,35,#FB6760,reset,█
63,35,#FB7318,reset,█
64,35,#FB7ED0,reset,█
65,35,#FB8A88,reset,█
66,35,#FB9640,reset,█
67,35,#FBA1F8,reset,█
68,35,#FBADB0,reset,█
69,35,#FBB968,reset,█
70,35,#FBC520,reset,█
71,35,#FBD0D8,reset,█
72,35,#FBDC90,reset,█
73,35,#FBE848,reset,█
74,35,#FBF400,reset,█
75,35,#FBFFB8,reset,█
76,35,#FC0B70,reset,█
77,35,#FC1728,reset,█
78,35,#FC22E0,reset,█
79,35,#FC2E98,reset,█
80,35,#FC3A50,reset,█
81,35,#FC4608,reset,█
82,35,#FC51C0,reset,█
83,35,#FC5D78,reset,█
84,35,#FC6930,reset,█
85,35,#FC74E8,reset,█
86,35,#FC80A0,reset,█
87,35,#FC8C58,reset,█
88,35,#FC9810,reset,█
89,35,#FCA3C8,reset,█
90,35,#FCAF80,reset,█
91,35,#FCBB38,reset,█
92,35,#FCC6F0,reset,█
93,35,#FCD2A8,reset,█
94,35,#FCDE60,reset,█
95,35,#FCEA18,reset,█
96,35,#FCF5D0,reset,█
97,35,#FD0188,reset,█
98,35,#FD0D40,reset,█
99,35,#FD18F8,reset,█
100,35,#FD24B0,reset,█
101,35,#FD3068,reset,█
102,35,#FD3C20,reset,█
103,35,#FD47D8,reset,█
104,35,#FD5390,reset,█
105,35,#FD5F48,reset,█
106,35,#FD6B00,reset,█
107,35,#FD76B8,reset,█
108,35,#FD8270,reset,█
109,35,#FD8E28,reset,█
110,35,#FD99E0,reset,█
111,35,#FDA598,reset,█
112,35,#FDB150,reset,█
113,35,#FDBD08,reset,█
114,35,#FDC8C0,reset,█
115,35,#FDD478,reset,█
116,35,#FDE030,reset,█
117,35,#FDEBE8,reset,█
118,35,#FDF7A0,reset,█
119,35,#FE0358,reset,█
